rad,p_estacao,p_mar,pmax,pmin,t_seco,tmax,tmin,t_orvalho,tomax,tomin,prec,urar,urmax,urmin,ventodir,rajada,ventovel
504.62380952380954,1016.7053571428571,1017.4625000000001,1020.9,1009.5,21.654761904761905,28.5,18.5,18.694642857142856,21.8,14.0,103.4,83.91666666666667,93.0,52.0,166.63095238095238,18.0,1.830952380952381
707.8255952380953,1011.6416666666667,1012.3494047619048,1020.4,1004.0,24.12202380952381,30.1,18.5,20.007738095238096,22.6,16.9,19.6,78.33333333333333,92.0,57.0,176.11309523809524,13.8,1.9934523809523808
595.6345238095239,1011.2095238095238,1011.9398809523809,1018.0,1003.9,22.81547619047619,30.4,18.8,18.46785714285714,24.8,12.4,25.8,77.11309523809524,91.0,50.0,187.22619047619048,12.8,2.1869047619047617
972.8964285714286,1011.3928571428571,1012.132738095238,1017.4,1000.0,22.55297619047619,32.9,17.3,18.21964285714286,22.3,10.9,115.0,78.19642857142857,93.0,26.0,161.7797619047619,12.3,2.026190476190476
997.1660714285714,1012.1059523809523,1012.8226190476191,1018.3,1003.2,24.03214285714286,31.0,17.5,18.773214285714285,22.8,12.2,38.6,73.54166666666667,93.0,37.0,176.04761904761904,15.5,2.3410714285714285
779.442261904762,1013.1779761904761,1013.9000000000001,1018.9,1007.5,23.18095238095238,29.4,18.5,18.623214285714283,21.7,12.9,9.4,76.2797619047619,91.0,39.0,159.57142857142858,11.5,1.9095238095238096
947.0220238095238,1010.3994047619047,1011.1017857142857,1015.4,1004.0,24.81547619047619,34.5,20.2,20.163690476190474,23.0,15.9,30.4,76.10714285714286,92.0,40.0,155.60714285714286,12.7,2.0625
620.0416666666666,1012.6767857142858,1013.389880952381,1014.8,1010.2,23.179166666666667,27.9,19.7,17.982142857142858,21.1,13.7,12.6,73.43452380952381,90.0,51.0,189.49404761904762,7.5,1.4535714285714285
871.2386904761905,1011.8005952380952,1012.5101190476191,1015.6,1006.3,24.85,32.4,18.3,20.553571428571427,25.3,14.6,319.0,78.3452380952381,93.0,48.0,154.01190476190476,12.9,1.493452380952381
914.3482142857143,1011.1904761904761,1011.8904761904762,1016.8,1001.6,26.767857142857142,34.5,21.7,22.020238095238096,25.0,17.0,77.6,76.54761904761905,93.0,43.0,192.8095238095238,11.2,1.588690476190476
676.3196428571429,1010.764880952381,1011.464880952381,1015.3,1006.5,25.44107142857143,30.1,21.2,21.24047619047619,23.6,16.7,24.8,78.27380952380952,92.0,46.0,186.70833333333334,9.0,1.3470238095238096
900.6857142857143,1011.8696428571429,1012.5708333333333,1019.3,1006.8,26.882142857142856,33.8,20.8,21.757142857142856,24.5,17.5,12.6,74.55357142857143,92.0,47.0,183.16071428571428,11.1,1.9214285714285715
1010.2434523809524,1011.6613095238096,1012.3613095238096,1015.7,1005.9,27.351785714285718,33.3,22.7,22.782738095238095,25.6,19.1,30.4,77.03571428571429,92.0,44.0,186.41071428571428,14.8,2.013095238095238
640.1375,1014.5089285714286,1015.2089285714286,1019.2,1007.1,25.719642857142855,38.0,21.6,21.77261904761905,25.4,17.8,53.2,79.75595238095238,92.0,32.0,188.3154761904762,13.6,1.5696428571428571
1085.9238095238095,1015.4702380952381,1016.1702380952381,1017.9,1012.3,28.018452380952382,32.4,22.3,22.950595238095236,24.6,20.5,0.0,74.61904761904762,90.0,56.0,157.30357142857142,10.8,2.1297619047619047
1028.085119047619,1017.4440476190476,1018.1440476190477,1022.1,1010.5,27.20357142857143,31.5,23.2,21.90952380952381,23.9,18.7,18.0,73.73214285714286,92.0,49.0,178.20833333333334,12.3,1.9464285714285714
659.2916666666666,1015.9321428571429,1016.652380952381,1020.3,1012.6,23.34107142857143,28.2,16.6,18.933333333333334,23.2,14.4,35.0,76.9702380952381,93.0,54.0,196.41666666666666,11.8,1.7595238095238097
877.4732142857143,1016.3613095238096,1017.0857142857143,1020.0,1010.5,24.298809523809524,30.0,17.7,19.136309523809523,23.3,14.3,5.8,74.00595238095238,92.0,47.0,183.67261904761904,11.5,1.6916666666666667
752.5821428571429,1013.972619047619,1014.672619047619,1018.0,1009.7,25.69345238095238,31.4,21.7,21.0,23.4,15.6,4.0,76.07738095238095,92.0,43.0,189.58333333333334,10.6,1.5577380952380953
695.2178571428572,1017.8755952380952,1018.610119047619,1028.9,1008.9,23.807142857142857,31.4,15.9,18.59702380952381,23.6,7.6,17.6,73.47619047619048,91.0,46.0,191.08928571428572,15.8,2.1922619047619047
406.0166666666667,1016.632738095238,1017.3875,1026.5,1012.4,21.88154761904762,27.0,18.7,19.182738095238093,22.3,15.7,147.0,85.11309523809524,93.0,58.0,205.75,9.7,1.2267857142857141
632.8595238095238,1015.2166666666666,1015.9559523809525,1019.0,1011.5,22.738095238095237,29.0,17.9,17.406547619047622,22.1,11.3,0.0,72.81547619047619,91.0,45.0,183.6845238095238,12.0,1.8827380952380952
574.5291666666666,1013.9636904761904,1014.7184523809525,1019.1,1008.4,21.21607142857143,28.2,13.7,16.517261904761906,20.5,10.5,0.0,75.60714285714286,92.0,48.0,211.96428571428572,8.9,1.1595238095238096
657.7892857142857,1017.3589285714285,1018.1208333333333,1021.4,1008.7,20.40833333333333,26.7,13.8,14.857142857142858,20.4,7.6,2.6,71.89285714285714,93.0,38.0,203.10714285714286,12.9,1.493452380952381
563.2934523809524,1016.8696428571429,1017.6226190476191,1026.6,1005.6,22.005357142857143,30.3,14.2,17.69702380952381,21.6,8.6,27.4,77.75,94.0,44.0,200.58333333333334,14.9,1.7416666666666667
495.14473684210526,1024.0701754385964,1024.8578947368421,1028.5,1020.1,20.173684210526318,26.1,14.6,16.42280701754386,19.4,10.3,14.0,80.0,93.0,54.0,213.17543859649123,8.4,1.0447368421052632
